FECHA_CORTE;ANIO;COD_DPTO;NOM_DPTO;NOM_MUSEO;COD_MES;NOM_MES;COD_TIPO;NOM_TIPO;ADU_BOLESPPAGANTES;EST_BOLESPPAGANTES;NIN_BOLESPPAGANTES;MIL_BOLESPPAGANTES;ADM_BOLESPPAGANTES;ADU_PAGANTES;EST_PAGANTES;NIN_PAGANTES;TOTAL_PAGANTES;ADU_BOLESPNOPAGANTES;EST_BOLESPNOPAGANTES;NIN_BOLESPNOPAGANTES;MIL_BOLESPNOPAGANTES;ADM_BOLESPNOPAGANTES;ADU_NOPAGANTES;EST_NOPAGANTES;NIN_NOPAGANTES;TOTAL_NOPAGANTES;TOTAL;TIPO_cat_cod
20260831;2014;16;Loreto;Museo Amazónico;09;Setiembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;8;0;61;61;Museo
20260831;2014;16;Loreto;Museo Amazónico;10;Octubre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;256;167;395;818;818;Museo
20260831;2014;16;Loreto;Museo Amazónico;10;Octubre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75;6;3;84;84;Museo
20260831;2014;16;Loreto;Museo Amazónico;11;Noviembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;119;5;238;238;Museo
20260831;2014;16;Loreto;Museo Amazónico;11;Noviembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;36;0;72;72;Museo
20260831;2014;16;Loreto;Museo Amazónico;12;Diciembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;119;48;8;175;175;Museo
20260831;2014;16;Loreto;Museo Amazónico;12;Diciembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;28;28;Museo
20260831;2014;19;Pasco;Museo Histórico Daniel Alcides Carrión;01;Enero;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;10;10;Museo
20260831;2014;19;Pasco;Museo Histórico Daniel Alcides Carrión;01;Enero;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Museo
20260831;2014;19;Pasco;Museo Histórico Daniel Alcides Carrión;02;Febrero;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;2;Museo
20260831;2014;19;Pasco;Museo Histórico Daniel Alcides Carrión;02;Febrero;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Museo
20260831;2014;19;Pasco;Museo Histórico Daniel Alcides Carrión;03;Marzo;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;4;4;Museo
20260831;2014;19;Pasco;Museo Histórico Daniel Alcides Carrión;03;Marzo;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Museo
20260831;2014;19;Pasco;Museo Histórico Daniel Alcides Carrión;04;Abril;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;0;10;10;Museo
20260831;2014;19;Pasco;Museo Histórico Daniel Alcides Carrión;04;Abril;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Museo
20260831;2014;19;Pasco;Museo Histórico Daniel Alcides Carrión;05;Mayo;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;5;5;Museo
20260831;2014;19;Pasco;Museo Histórico Daniel Alcides Carrión;05;Mayo;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Museo
20260831;2014;19;Pasco;Museo Histórico Daniel Alcides Carrión;06;Junio;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;4;4;Museo
20260831;2014;19;Pasco;Museo Histórico Daniel Alcides Carrión;06;Junio;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Museo
20260831;2014;19;Pasco;Museo Histórico Daniel Alcides Carrión;07;Julio;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;5;Museo
20260831;2014;19;Pasco;Museo Histórico Daniel Alcides Carrión;07;Julio;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Museo
20260831;2014;19;Pasco;Museo Histórico Daniel Alcides Carrión;08;Agosto;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;3;3;Museo
20260831;2014;19;Pasco;Museo Histórico Daniel Alcides Carrión;08;Agosto;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Museo
20260831;2014;19;Pasco;Museo Histórico Daniel Alcides Carrión;09;Setiembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;5;5;Museo
20260831;2014;19;Pasco;Museo Histórico Daniel Alcides Carrión;09;Setiembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Museo
20260831;2014;19;Pasco;Museo Histórico Daniel Alcides Carrión;10;Octubre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;2;Museo
20260831;2014;19;Pasco;Museo Histórico Daniel Alcides Carrión;10;Octubre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Museo
20260831;2014;19;Pasco;Museo Histórico Daniel Alcides Carrión;11;Noviembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;2;Museo
20260831;2014;19;Pasco;Museo Histórico Daniel Alcides Carrión;11;Noviembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Museo
20260831;2014;19;Pasco;Museo Histórico Daniel Alcides Carrión;12;Diciembre;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;4;4;Museo
20260831;2014;19;Pasco;Museo Histórico Daniel Alcides Carrión;12;Diciembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Museo
20260831;2014;20;Piura;Museo de Sitio de Narihualá;01;Enero;0;Nacionales;0;0;0;0;0;1988;723;640;3351;0;0;0;0;0;0;0;0;0;3351;Museo
20260831;2014;20;Piura;Museo de Sitio de Narihualá;01;Enero;1;Extranjeros;0;0;0;0;0;45;10;3;58;0;0;0;0;0;0;0;0;0;58;Museo
20260831;2014;20;Piura;Museo de Sitio de Narihualá;02;Febrero;0;Nacionales;0;0;0;0;0;1100;420;248;1768;0;0;0;0;0;0;0;0;0;1768;Museo
20260831;2014;20;Piura;Museo de Sitio de Narihualá;02;Febrero;1;Extranjeros;0;0;0;0;0;25;13;1;39;0;0;0;0;0;0;0;0;0;39;Museo
20260831;2014;20;Piura;Museo de Sitio de Narihualá;03;Marzo;0;Nacionales;0;0;0;0;0;331;1442;104;1877;0;0;0;0;0;0;0;0;0;1877;Museo
20260831;2014;20;Piura;Museo de Sitio de Narihualá;03;Marzo;1;Extranjeros;0;0;0;0;0;13;22;0;35;0;0;0;0;0;0;0;0;0;35;Museo
20260831;2014;20;Piura;Museo de Sitio de Narihualá;04;Abril;0;Nacionales;0;0;0;0;0;875;340;258;1473;0;0;0;0;0;0;0;0;0;1473;Museo
20260831;2014;20;Piura;Museo de Sitio de Narihualá;04;Abril;1;Extranjeros;0;0;0;0;0;19;15;2;36;0;0;0;0;0;0;0;0;0;36;Museo
20260831;2014;20;Piura;Museo de Sitio de Narihualá;05;Mayo;0;Nacionales;0;0;0;0;0;668;399;115;1182;0;0;0;0;0;32;5;4;41;1223;Museo
20260831;2014;20;Piura;Museo de Sitio de Narihualá;05;Mayo;1;Extranjeros;0;0;0;0;0;32;7;6;45;0;0;0;0;0;0;0;0;0;45;Museo
20260831;2014;20;Piura;Museo de Sitio de Narihualá;06;Junio;0;Nacionales;0;0;0;0;0;748;500;527;1775;0;0;0;0;0;35;7;4;46;1821;Museo
20260831;2014;20;Piura;Museo de Sitio de Narihualá;06;Junio;1;Extranjeros;0;0;0;0;0;30;42;0;72;0;0;0;0;0;2;0;0;2;74;Museo
20260831;2014;20;Piura;Museo de Sitio de Narihualá;07;Julio;0;Nacionales;0;0;0;0;0;1061;451;353;1865;0;0;0;0;0;23;13;16;52;1917;Museo
20260831;2014;20;Piura;Museo de Sitio de Narihualá;07;Julio;1;Extranjeros;0;0;0;0;0;44;22;6;72;0;0;0;0;0;2;0;0;2;74;Museo
20260831;2014;20;Piura;Museo de Sitio de Narihualá;08;Agosto;0;Nacionales;0;0;0;0;0;821;352;1280;2453;0;0;0;0;0;60;38;22;120;2573;Museo
20260831;2014;20;Piura;Museo de Sitio de Narihualá;08;Agosto;1;Extranjeros;0;0;0;0;0;25;6;14;45;0;0;0;0;0;3;0;0;3;48;Museo
20260831;2014;20;Piura;Museo de Sitio de Narihualá;09;Setiembre;0;Nacionales;0;0;0;0;0;970;1415;153;2538;0;0;0;0;0;39;28;16;83;2621;Museo
20260831;2014;20;Piura;Museo de Sitio de Narihualá;09;Setiembre;1;Extranjeros;0;0;0;0;0;21;18;0;39;0;0;0;0;0;0;0;0;0;39;Museo
20260831;2014;20;Piura;Museo de Sitio de Narihualá;10;Octubre;0;Nacionales;0;0;0;0;0;1056;901;1277;3234;0;0;0;0;0;0;0;0;0;3234;Museo
20260831;2014;20;Piura;Museo de Sitio de Narihualá;10;Octubre;1;Extranjeros;0;0;0;0;0;17;9;28;54;0;0;0;0;0;0;0;0;0;54;Museo
20260831;2014;20;Piura;Museo de Sitio de Narihualá;11;Noviembre;0;Nacionales;0;0;0;0;0;989;0;1602;2591;0;0;0;0;0;44;14;19;77;2668;Museo
20260831;2014;20;Piura;Museo de Sitio de Narihualá;11;Noviembre;1;Extranjeros;0;0;0;0;0;27;0;2;29;0;0;0;0;0;5;0;0;5;34;Museo
20260831;2014;20;Piura;Museo de Sitio de Narihualá;12;Diciembre;0;Nacionales;0;0;0;0;0;511;213;164;888;0;0;0;0;0;58;9;7;74;962;Museo
20260831;2014;20;Piura;Museo de Sitio de Narihualá;12;Diciembre;1;Extranjeros;0;0;0;0;0;13;11;0;24;0;0;0;0;0;0;0;0;0;24;Museo
20260831;2014;20;Piura;Sala de Oro del Museo Municipal Vicús;01;Enero;0;Nacionales;0;0;0;0;0;77;27;0;104;0;0;0;0;0;0;0;0;0;104;Museo
20260831;2014;20;Piura;Sala de Oro del Museo Municipal Vicús;01;Enero;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Museo
20260831;2014;20;Piura;Sala de Oro del Museo Municipal Vicús;02;Febrero;0;Nacionales;0;0;0;0;0;47;23;0;70;0;0;0;0;0;0;0;0;0;70;Museo
20260831;2014;20;Piura;Sala de Oro del Museo Municipal Vicús;02;Febrero;1;Extranjeros;0;0;0;0;0;9;1;0;10;0;0;0;0;0;0;0;0;0;10;Museo
20260831;2014;20;Piura;Sala de Oro del Museo Municipal Vicús;03;Marzo;0;Nacionales;0;0;0;0;0;28;21;0;49;0;0;0;0;0;0;0;0;0;49;Museo
20260831;2014;20;Piura;Sala de Oro del Museo Municipal Vicús;03;Marzo;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Museo
20260831;2014;20;Piura;Sala de Oro del Museo Municipal Vicús;04;Abril;0;Nacionales;0;0;0;0;0;36;29;0;65;0;0;0;0;0;0;0;0;0;65;Museo
20260831;2014;20;Piura;Sala de Oro del Museo Municipal Vicús;04;Abril;1;Extranjeros;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;Museo
20260831;2014;20;Piura;Sala de Oro del Museo Municipal Vicús;05;Mayo;0;Nacionales;0;0;0;0;0;35;47;3;85;0;0;0;0;0;0;0;0;0;85;Museo
20260831;2014;20;Piura;Sala de Oro del Museo Municipal Vicús;05;Mayo;1;Extranjeros;0;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;4;Museo
20260831;2014;20;Piura;Sala de Oro del Museo Municipal Vicús;06;Junio;0;Nacionales;0;0;0;0;0;22;58;53;133;0;0;0;0;0;0;0;0;0;133;Museo
20260831;2014;20;Piura;Sala de Oro del Museo Municipal Vicús;06;Junio;1;Extranjeros;0;0;0;0;0;9;0;0;9;0;0;0;0;0;0;0;0;0;9;Museo
20260831;2014;20;Piura;Sala de Oro del Museo Municipal Vicús;07;Julio;0;Nacionales;0;0;0;0;0;30;136;147;313;0;0;0;0;0;0;0;0;0;313;Museo
20260831;2014;20;Piura;Sala de Oro del Museo Municipal Vicús;07;Julio;1;Extranjeros;0;0;0;0;0;6;1;0;7;0;0;0;0;0;0;0;0;0;7;Museo
20260831;2014;20;Piura;Sala de Oro del Museo Municipal Vicús;08;Agosto;0;Nacionales;0;0;0;0;0;46;22;134;202;0;0;0;0;0;0;0;0;0;202;Museo
20260831;2014;20;Piura;Sala de Oro del Museo Municipal Vicús;08;Agosto;1;Extranjeros;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;3;Museo
20260831;2014;20;Piura;Sala de Oro del Museo Municipal Vicús;09;Setiembre;0;Nacionales;0;0;0;0;0;34;47;153;234;0;0;0;0;0;0;0;0;0;234;Museo
20260831;2014;20;Piura;Sala de Oro del Museo Municipal Vicús;09;Setiembre;1;Extranjeros;0;0;0;0;0;2;3;0;5;0;0;0;0;0;0;0;0;0;5;Museo
20260831;2014;20;Piura;Sala de Oro del Museo Municipal Vicús;10;Octubre;0;Nacionales;0;0;0;0;0;57;47;114;218;0;0;0;0;0;0;0;0;0;218;Museo
20260831;2014;20;Piura;Sala de Oro del Museo Municipal Vicús;10;Octubre;1;Extranjeros;0;0;0;0;0;26;0;0;26;0;0;0;0;0;0;0;0;0;26;Museo
20260831;2014;20;Piura;Sala de Oro del Museo Municipal Vicús;11;Noviembre;0;Nacionales;0;0;0;0;0;33;37;82;152;0;0;0;0;0;0;0;0;0;152;Museo
20260831;2014;20;Piura;Sala de Oro del Museo Municipal Vicús;11;Noviembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Museo
20260831;2014;20;Piura;Sala de Oro del Museo Municipal Vicús;12;Diciembre;0;Nacionales;0;0;0;0;0;22;4;13;39;0;0;0;0;0;0;0;0;0;39;Museo
20260831;2014;20;Piura;Sala de Oro del Museo Municipal Vicús;12;Diciembre;1;Extranjeros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Museo
20260831;2014;21;Puno;"Templo Museo ""San Juan de Letrán""";01;Enero;0;Nacionales;0;0;0;0;0;75;19;3;97;0;0;0;0;0;0;0;0;0;97;Museo
20260831;2014;21;Puno;"Templo Museo ""San Juan de Letrán""";01;Enero;1;Extranjeros;0;0;0;0;0;54;0;0;54;0;0;0;0;0;0;0;0;0;54;Museo
20260831;2014;21;Puno;"Templo Museo ""San Juan de Letrán""";02;Febrero;0;Nacionales;0;0;0;0;0;106;29;13;148;0;0;0;0;0;30;0;0;30;178;Museo
20260831;2014;21;Puno;"Templo Museo ""San Juan de Letrán""";02;Febrero;1;Extranjeros;0;0;0;0;0;37;0;0;37;0;0;0;0;0;0;0;0;0;37;Museo
20260831;2014;21;Puno;"Templo Museo ""San Juan de Letrán""";03;Marzo;0;Nacionales;0;0;0;0;0;56;43;5;104;0;0;0;0;0;0;0;0;0;104;Museo
20260831;2014;21;Puno;"Templo Museo ""San Juan de Letrán""";03;Marzo;1;Extranjeros;0;0;0;0;0;11;0;0;11;0;0;0;0;0;0;0;0;0;11;Museo
20260831;2014;21;Puno;"Templo Museo ""San Juan de Letrán""";04;Abril;0;Nacionales;0;0;0;0;0;75;39;6;120;0;0;0;0;0;0;0;0;0;120;Museo
20260831;2014;21;Puno;"Templo Museo ""San Juan de Letrán""";04;Abril;1;Extranjeros;0;0;0;0;0;101;0;0;101;0;0;0;0;0;0;0;0;0;101;Museo
20260831;2014;21;Puno;"Templo Museo ""San Juan de Letrán""";05;Mayo;0;Nacionales;0;0;0;0;0;51;22;25;98;0;0;0;0;0;0;0;0;0;98;Museo
20260831;2014;21;Puno;"Templo Museo ""San Juan de Letrán""";05;Mayo;1;Extranjeros;0;0;0;0;0;115;0;0;115;0;0;0;0;0;0;0;0;0;115;Museo
20260831;2014;21;Puno;"Templo Museo ""San Juan de Letrán""";06;Junio;0;Nacionales;0;0;0;0;0;40;69;8;117;0;0;0;0;0;0;0;0;0;117;Museo
20260831;2014;21;Puno;"Templo Museo ""San Juan de Letrán""";06;Junio;1;Extranjeros;0;0;0;0;0;54;0;0;54;0;0;0;0;0;0;0;0;0;54;Museo
20260831;2014;21;Puno;"Templo Museo ""San Juan de Letrán""";07;Julio;0;Nacionales;0;0;0;0;0;77;26;14;117;0;0;0;0;0;0;0;0;0;117;Museo
20260831;2014;21;Puno;"Templo Museo ""San Juan de Letrán""";07;Julio;1;Extranjeros;0;0;0;0;0;113;0;0;113;0;0;0;0;0;0;0;0;0;113;Museo
20260831;2014;21;Puno;"Templo Museo ""San Juan de Letrán""";08;Agosto;0;Nacionales;0;0;0;0;0;83;51;28;162;0;0;0;0;0;0;0;0;0;162;Museo
20260831;2014;21;Puno;"Templo Museo ""San Juan de Letrán""";08;Agosto;1;Extranjeros;0;0;0;0;0;88;0;0;88;0;0;0;0;0;0;0;0;0;88;Museo
20260831;2014;21;Puno;"Templo Museo ""San Juan de Letrán""";09;Setiembre;0;Nacionales;0;0;0;0;0;40;33;27;100;0;0;0;0;0;8;0;0;8;108;Museo
20260831;2014;21;Puno;"Templo Museo ""San Juan de Letrán""";09;Setiembre;1;Extranjeros;0;0;0;0;0;83;0;0;83;0;0;0;0;0;0;0;0;0;83;Museo
20260831;2014;21;Puno;"Templo Museo ""San Juan de Letrán""";10;Octubre;0;Nacionales;0;0;0;0;0;26;61;48;135;0;0;0;0;0;0;0;0;0;135;Museo
20260831;2014;21;Puno;"Templo Museo ""San Juan de Letrán""";10;Octubre;1;Extranjeros;0;0;0;0;0;211;0;0;211;0;0;0;0;0;0;0;0;0;211;Museo
20260831;2014;21;Puno;"Templo Museo ""San Juan de Letrán""";11;Noviembre;0;Nacionales;0;0;0;0;0;74;142;26;242;0;0;0;0;0;0;0;0;0;242;Museo
20260831;2014;21;Puno;"Templo Museo ""San Juan de Letrán""";11;Noviembre;1;Extranjeros;0;0;0;0;0;53;0;0;53;0;0;0;0;0;0;0;0;0;53;Museo
20260831;2014;21;Puno;"Templo Museo ""San Juan de Letrán""";12;Diciembre;0;Nacionales;0;0;0;0;0;54;31;35;120;0;0;0;0;0;0;0;0;0;120;Museo
20260831;2014;21;Puno;"Templo Museo ""San Juan de Letrán""";12;Diciembre;1;Extranjeros;0;0;0;0;0;35;0;0;35;0;0;0;0;0;0;0;0;0;35;Museo
20260831;2014;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";01;Enero;0;Nacionales;0;0;0;0;0;48;20;9;77;0;0;0;0;0;0;0;0;0;77;Museo
20260831;2014;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";01;Enero;1;Extranjeros;0;0;0;0;0;17;0;0;17;0;0;0;0;0;0;0;0;0;17;Museo
20260831;2014;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";02;Febrero;0;Nacionales;0;0;0;0;0;52;9;0;61;0;0;0;0;0;0;0;0;0;61;Museo
20260831;2014;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";02;Febrero;1;Extranjeros;0;0;0;0;0;14;0;0;14;0;0;0;0;0;0;0;0;0;14;Museo
20260831;2014;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";03;Marzo;0;Nacionales;0;0;0;0;0;23;48;0;71;0;0;0;0;0;0;0;0;0;71;Museo
20260831;2014;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";03;Marzo;1;Extranjeros;0;0;0;0;0;6;0;0;6;0;0;0;0;0;0;0;0;0;6;Museo
20260831;2014;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";04;Abril;0;Nacionales;0;0;0;0;0;36;22;2;60;0;0;0;0;0;0;0;0;0;60;Museo
20260831;2014;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";04;Abril;1;Extranjeros;0;0;0;0;0;21;0;0;21;0;0;0;0;0;0;0;0;0;21;Museo
20260831;2014;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";05;Mayo;0;Nacionales;0;0;0;0;0;28;8;26;62;0;0;0;0;0;0;0;0;0;62;Museo
20260831;2014;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";05;Mayo;1;Extranjeros;0;0;0;0;0;24;0;0;24;0;0;0;0;0;0;0;0;0;24;Museo
20260831;2014;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";06;Junio;0;Nacionales;0;0;0;0;0;23;12;28;63;0;0;0;0;0;0;0;0;0;63;Museo
20260831;2014;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";06;Junio;1;Extranjeros;0;0;0;0;0;11;0;0;11;0;0;0;0;0;0;0;0;0;11;Museo
20260831;2014;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";07;Julio;0;Nacionales;0;0;0;0;0;50;25;3;78;0;0;0;0;0;0;0;0;0;78;Museo
20260831;2014;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";07;Julio;1;Extranjeros;0;0;0;0;0;17;0;0;17;0;0;0;0;0;0;0;0;0;17;Museo
20260831;2014;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";08;Agosto;0;Nacionales;0;0;0;0;0;62;30;10;102;0;0;0;0;0;0;0;0;0;102;Museo
20260831;2014;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";08;Agosto;1;Extranjeros;0;0;0;0;0;30;0;0;30;0;0;0;0;0;0;0;0;0;30;Museo
20260831;2014;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";09;Setiembre;0;Nacionales;0;0;0;0;0;24;18;56;98;0;0;0;0;0;2;0;0;2;100;Museo
20260831;2014;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";09;Setiembre;1;Extranjeros;0;0;0;0;0;10;0;0;10;0;0;0;0;0;0;0;0;0;10;Museo
20260831;2014;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";10;Octubre;0;Nacionales;0;0;0;0;0;50;6;13;69;0;0;0;0;0;0;0;0;0;69;Museo
20260831;2014;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";10;Octubre;1;Extranjeros;0;0;0;0;0;22;0;0;22;0;0;0;0;0;0;0;0;0;22;Museo
20260831;2014;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";11;Noviembre;0;Nacionales;0;0;0;0;0;36;92;92;220;0;0;0;0;0;0;0;0;0;220;Museo
20260831;2014;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";11;Noviembre;1;Extranjeros;0;0;0;0;0;19;0;0;19;0;0;0;0;0;0;0;0;0;19;Museo
20260831;2014;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";12;Diciembre;0;Nacionales;0;0;0;0;0;18;25;51;94;0;0;0;0;0;0;0;0;0;94;Museo
20260831;2014;21;Puno;"Templo Museo ""Nuestra Señora de La Asunción""";12;Diciembre;1;Extranjeros;0;0;0;0;0;11;0;0;11;0;0;0;0;0;0;0;0;0;11;Museo
20260831;2014;21;Puno;Museo Lítico de Pukara;01;Enero;0;Nacionales;0;0;0;0;0;60;51;15;126;0;0;0;0;0;0;0;0;0;126;Museo
20260831;2014;21;Puno;Museo Lítico de Pukara;01;Enero;1;Extranjeros;0;0;0;0;0;2596;0;0;2596;0;0;0;0;0;0;0;0;0;2596;Museo
20260831;2014;21;Puno;Museo Lítico de Pukara;02;Febrero;0;Nacionales;0;0;0;0;0;44;37;22;103;0;0;0;0;0;0;0;0;0;103;Museo
20260831;2014;21;Puno;Museo Lítico de Pukara;02;Febrero;1;Extranjeros;0;0;0;0;0;1604;0;0;1604;0;0;0;0;0;0;0;0;0;1604;Museo
20260831;2014;21;Puno;Museo Lítico de Pukara;03;Marzo;0;Nacionales;0;0;0;0;0;33;35;8;76;0;0;0;0;0;0;0;0;0;76;Museo
20260831;2014;21;Puno;Museo Lítico de Pukara;03;Marzo;1;Extranjeros;0;0;0;0;0;2225;0;0;2225;0;0;0;0;0;0;0;0;0;2225;Museo
20260831;2014;21;Puno;Museo Lítico de Pukara;04;Abril;0;Nacionales;0;0;0;0;0;37;51;4;92;0;0;0;0;0;0;0;0;0;92;Museo
20260831;2014;21;Puno;Museo Lítico de Pukara;04;Abril;1;Extranjeros;0;0;0;0;0;4112;0;0;4112;0;0;0;0;0;0;0;0;0;4112;Museo
20260831;2014;21;Puno;Museo Lítico de Pukara;05;Mayo;0;Nacionales;0;0;0;0;0;46;50;254;350;0;0;0;0;0;0;0;0;0;350;Museo
20260831;2014;21;Puno;Museo Lítico de Pukara;05;Mayo;1;Extranjeros;0;0;0;0;0;4522;0;0;4522;0;0;0;0;0;0;0;0;0;4522;Museo
20260831;2014;21;Puno;Museo Lítico de Pukara;06;Junio;0;Nacionales;0;0;0;0;0;46;63;87;196;0;0;0;0;0;0;0;0;0;196;Museo
20260831;2014;21;Puno;Museo Lítico de Pukara;06;Junio;1;Extranjeros;0;0;0;0;0;3524;0;0;3524;0;0;0;0;0;0;0;0;0;3524;Museo
20260831;2014;21;Puno;Museo Lítico de Pukara;07;Julio;0;Nacionales;0;0;0;0;0;65;195;165;425;0;0;0;0;0;0;0;0;0;425;Museo
20260831;2014;21;Puno;Museo Lítico de Pukara;07;Julio;1;Extranjeros;0;0;0;0;0;5979;0;0;5979;0;0;0;0;0;0;0;0;0;5979;Museo
20260831;2014;21;Puno;Museo Lítico de Pukara;08;Agosto;0;Nacionales;0;0;0;0;0;74;249;293;616;0;0;0;0;0;0;0;0;0;616;Museo
20260831;2014;21;Puno;Museo Lítico de Pukara;08;Agosto;1;Extranjeros;0;0;0;0;0;7669;0;0;7669;0;0;0;0;0;0;0;0;0;7669;Museo
20260831;2014;21;Puno;Museo Lítico de Pukara;09;Setiembre;0;Nacionales;0;0;0;0;0;64;215;944;1223;0;0;0;0;0;0;0;0;0;1223;Museo
20260831;2014;21;Puno;Museo Lítico de Pukara;09;Setiembre;1;Extranjeros;0;0;0;0;0;6100;0;0;6100;0;0;0;0;0;0;0;0;0;6100;Museo
20260831;2014;21;Puno;Museo Lítico de Pukara;10;Octubre;0;Nacionales;0;0;0;0;0;56;109;287;452;0;0;0;0;0;0;0;0;0;452;Museo
20260831;2014;21;Puno;Museo Lítico de Pukara;10;Octubre;1;Extranjeros;0;0;0;0;0;6429;0;0;6429;0;0;0;0;0;0;0;0;0;6429;Museo
20260831;2014;21;Puno;Museo Lítico de Pukara;11;Noviembre;0;Nacionales;0;0;0;0;0;44;33;31;108;0;0;0;0;0;0;0;0;0;108;Museo
20260831;2014;21;Puno;Museo Lítico de Pukara;11;Noviembre;1;Extranjeros;0;0;0;0;0;3043;0;0;3043;0;0;0;0;0;0;0;0;0;3043;Museo
20260831;2014;21;Puno;Museo Lítico de Pukara;12;Diciembre;0;Nacionales;0;0;0;0;0;44;33;31;108;0;0;0;0;0;0;0;0;0;108;Museo
20260831;2014;21;Puno;Museo Lítico de Pukara;12;Diciembre;1;Extranjeros;0;0;0;0;0;3043;0;0;3043;0;0;0;0;0;0;0;0;0;3043;Museo
20260831;2014;22;San Martín;Museo departamental San Martín;01;Enero;0;Nacionales;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;100;100;Museo
